[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/edgerouter.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/network/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/network/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/admin.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/admin.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/drone.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/drone.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/drone/conda-s3-index/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/drone/conda-s3-index/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/proxmox.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/proxmox.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/licenses/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/licenses/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/licenses/license_report.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/licenses/license_report.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/grafana/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/grafana/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/zabbix/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/zabbix/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/das_web_app/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/das_web_app/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/unifi-video/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/unifi-video/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/dali-roi/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/dali-roi/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/iot-ftp-pluvio/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/iot-ftp-pluvio/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/devpi/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/devpi/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/airtable-export/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/airtable-export/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/droneci/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/droneci/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/panel/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/panel/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/static/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/static/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/iot/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/iot/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/pgadmin/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/pgadmin/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/ldap-auth/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/ldap-auth/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/aperam/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/aperam/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/unifi/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/unifi/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/minio/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/minio/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/repo/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/app/repo/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/app/gitea/README.md
